Date,Year,County,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count,violent_crime_rate,30_Year_Fixed_Rate,Number_of_Schools,median_listing_price_mm,Number_of_Parks
2018-08,2018,Surry,168900,192,82,48,0,44,1922,220888,232,89,4.55,45,-0.086780211,13
2018-08,2018,Swain,300000,183,104,20,0,12,1600,370395,207,232.1,4.55,14,0.003344482,1
2018-08,2018,Transylvania,429000,459,123,72,0,116,2254,621822,554,141.7,4.55,17,0,17
2018-08,2018,Tyrrell,139500,18,81,4,0,0,1713,179947,20,139.2,4.55,6,-0.17699115,0
2018-08,2018,Union,419000,978,57,380,56,576,3228,520529,1328,211.3,4.55,96,-0.001786778,130
2018-08,2018,Vance,189900,74,114,16,4,16,1786,211424,92,715.7,4.55,46,-0.006799163,15
2018-08,2018,Wake,407874,3941,64,1836,252,1452,2776,493649,5328,244.1,4.55,548,-0.004942669,1627
2018-08,2018,Warren,150000,74,72,8,0,8,1834,300971,83,109.7,4.55,31,-0.06220694,1
2018-08,2018,Washington,99700,44,122,4,0,12,1822,155050,47,,4.55,9,-0.162184874,9
2018-08,2018,Watauga,178900,2311,151,268,12,400,2064,333775,2583,62.2,4.55,40,-0.34106814,44
2018-08,2018,Wayne,169200,473,72,140,0,76,1853,184449,489,219.9,4.55,86,-0.001475361,36
2018-08,2018,Wilkes,237500,326,100,92,0,44,2268,330626,372,243.6,4.55,53,-0.066430818,34
2018-08,2018,Wilson,121745,256,92,84,0,32,1531,165680,375,385.3,4.55,87,0.014626219,70
2018-08,2018,Yadkin,179900,83,108,16,0,24,1792,238327,99,365.3,4.55,16,0,4
2018-08,2018,Yancey,299000,333,125,48,4,56,1991,421947,355,72.3,4.55,28,-0.08,4
2018-07,2018,Alamance,239950,826,67,352,52,184,2037,279493,973,419.9,4.53,94,0.012447257,54
2018-07,2018,Alexander,199900,90,84,24,0,28,1971,265256,110,221.9,4.53,49,-0.063700234,25
2018-07,2018,Alleghany,199250,334,123,48,0,40,1977,256764,361,114.8,4.53,11,-0.201402806,0
2018-07,2018,Anson,146750,62,124,8,4,12,1775,191837,70,568.4,4.53,15,0.055755396,3
2018-07,2018,Ashe,169500,634,137,88,4,88,1832,258409,715,,4.53,7,-0.371989626,5
2018-07,2018,Avery,229500,354,121,40,0,52,1947,405521,404,,4.53,40,-0.039748954,9
2018-07,2018,Beaufort,249900,328,115,48,4,76,2050,286086,416,221.2,4.53,25,0,18
2018-07,2018,Bertie,102950,49,169,8,0,8,1985,170644,54,162.5,4.53,15,-0.027856468,10
2018-07,2018,Bladen,169900,111,108,20,0,16,1750,194065,128,,4.53,47,0.069225928,9
2018-07,2018,Brunswick,340000,1948,100,456,68,496,2001,428714,2797,159.5,4.53,49,0.002949853,70
2018-07,2018,Buncombe,424500,1321,70,412,48,628,2108,593628,1834,297.5,4.53,211,-0.024137931,211
2018-07,2018,Burke,250000,339,74,92,0,64,2230,372556,397,166.5,4.53,115,-0.073731011,118
2018-07,2018,Cabarrus,299500,637,46,360,72,404,2445,343501,995,127.1,4.53,165,-0.033559213,120
2018-07,2018,Caldwell,191448,260,103,76,4,64,1908,279327,320,180.1,4.53,105,-0.037466063,85
2018-07,2018,Camden,279450,124,59,40,0,24,1978,285611,153,29.1,4.53,22,-0.001607717,9
2018-07,2018,Carteret,324900,1053,110,212,20,276,1874,415716,1379,172.3,4.53,37,0.001232666,44
2018-07,2018,Caswell,272450,64,101,12,0,4,1968,342880,73,,4.53,47,0.36225,37
2018-07,2018,Catawba,266750,610,79,212,12,176,2175,358667,815,244.8,4.53,99,-0.011670989,65
2018-07,2018,Chatham,532450,411,80,100,0,96,3309,617185,500,219.1,4.53,110,-0.004766355,90
2018-07,2018,Cherokee,218450,636,80,132,8,104,1706,271833,638,272.1,4.53,26,-0.028247331,2
2018-07,2018,Chowan,229000,151,126,24,0,24,1883,282773,169,463.4,4.53,8,0,4
2018-07,2018,Clay,299450,463,138,52,0,84,1855,399387,471,165.4,4.53,14,-0.0015005,5
2018-07,2018,Cleveland,182995,351,68,116,0,80,1978,238052,439,201.4,4.53,66,0.033870056,38
2018-07,2018,Columbus,153500,178,117,48,0,20,1797,212996,216,377,4.53,36,-0.022292994,5
2018-07,2018,Craven,191500,613,79,168,8,140,1844,243762,898,277.2,4.53,66,-0.005194805,63
2018-07,2018,Cumberland,154450,1889,75,536,24,452,1850,185057,2642,724,4.53,177,-0.034083802,83
2018-07,2018,Currituck,369900,639,92,144,12,68,2400,561008,742,168.8,4.53,12,0,3
2018-07,2018,Dare,438250,996,112,160,8,172,2104,560154,1217,147.1,4.53,12,-0.003977273,22
2018-07,2018,Davidson,189900,543,79,160,8,164,1804,245841,682,197,4.53,195,0.027041644,126
2018-07,2018,Davie,279500,242,94,56,4,52,2391,375040,281,227.7,4.53,32,-0.032871972,9
2018-07,2018,Duplin,157400,140,123,20,0,32,1866,209271,177,151.6,4.53,31,-0.000634921,9
2018-07,2018,Durham,340572,585,43,408,48,152,2159,414545,932,748.5,4.53,221,-0.018524496,412
2018-07,2018,Edgecombe,83500,146,117,24,0,24,1534,131282,180,,4.53,63,-0.017647059,83
2018-07,2018,Forsyth,259450,1374,59,608,56,392,2409,345220,1801,660.2,4.53,354,-0.009695027,479
2018-07,2018,Franklin,289500,305,68,92,12,80,2245,299602,363,191.6,4.53,69,0.005208333,58
2018-07,2018,Gaston,256945,586,51,364,68,248,2204,304889,1016,400.1,4.53,112,0.031907631,99
2018-07,2018,Gates,160000,49,81,8,0,8,1604,170797,55,,4.53,5,-0.047619048,2
2018-07,2018,Graham,264450,99,112,12,0,12,1546,355137,102,376,4.53,3,-0.052150538,1
2018-07,2018,Granville,230925,86,45,44,0,20,2248,290411,130,252.6,4.53,54,0.012828947,63
2018-07,2018,Greene,109900,24,88,4,0,0,1617,192251,30,243.5,4.53,43,0,23
2018-07,2018,Guilford,278700,1739,67,760,48,488,2501,352393,2223,512.8,4.53,405,-0.011702128,788
2018-07,2018,Halifax,152450,223,148,44,0,40,1844,245377,279,404.7,4.53,36,-0.0471875,20
2018-07,2018,Harnett,215000,708,73,240,20,168,2105,228396,958,269.3,4.53,112,0.023809524,108
2018-07,2018,Haywood,325056,529,90,132,4,180,2065,415719,673,326.8,4.53,50,0.025413249,26
2018-07,2018,Henderson,381850,671,68,244,28,316,2412,509194,944,110.7,4.53,100,0.013133457,104
2018-07,2018,Hertford,139500,81,178,12,0,12,1938,165614,92,386.1,4.53,10,-0.017605634,3
2018-07,2018,Hoke,196400,243,69,92,8,40,2100,203723,402,86.1,4.53,62,0.091717621,24
2018-07,2018,Hyde,379250,61,239,4,0,4,1526,403521,71,,4.53,3,0.083571429,0
2018-07,2018,Iredell,349900,960,68,312,48,464,2809,478193,1319,275.8,4.53,148,-0.025348189,104
2018-07,2018,Jackson,399900,952,115,140,4,152,2250,657719,1072,181.9,4.53,28,0.002255639,13
2018-07,2018,Johnston,260495,770,65,292,24,224,2344,273586,1032,202.3,4.53,143,0.003061224,248
2018-07,2018,Jones,124900,23,181,0,0,4,1626,126258,31,,4.53,38,-0.275942029,18
2018-07,2018,Lee,235000,361,64,136,4,104,2300,249368,512,,4.53,51,0.030701754,22
2018-07,2018,Lenoir,129900,181,135,32,0,32,1858,149890,224,490.9,4.53,31,0.083402836,13
2018-07,2018,Lincoln,344975,401,65,140,20,156,2545,472648,558,144,4.53,68,-0.014216317,27
2018-07,2018,Macon,399000,809,104,136,4,116,2250,623480,931,120.8,4.53,38,0,14
2018-07,2018,Madison,346500,191,119,24,4,36,2182,446713,219,82.1,4.53,19,-0.007163324,6
2018-07,2018,Martin,89450,81,145,12,0,8,1606,117956,98,500.1,4.53,27,-0.005005562,23
2018-07,2018,Mcdowell,299500,288,83,56,0,56,2044,418391,311,,4.53,,0.001672241,
2018-07,2018,Mecklenburg,384150,3306,48,1972,328,2180,2550,535809,5296,614.2,4.53,569,-0.039384846,905
2018-07,2018,Mitchell,215000,245,126,16,0,48,1779,250073,267,,4.53,39,0.077694236,12
2018-07,2018,Montgomery,239250,39,94,8,0,4,2110,248009,44,203.6,4.53,20,-0.001043841,10
2018-07,2018,Moore,307566,973,86,212,28,160,2510,388846,1303,167,4.53,71,0.02522,61
2018-07,2018,Nash,153950,410,74,104,12,92,1785,190992,576,,4.53,57,0.036770153,64
2018-07,2018,New hanover,339500,1590,72,580,108,736,2144,513449,2536,,4.53,,-0.001176817,
2018-07,2018,Northampton,169450,61,125,8,0,8,1886,256900,77,,4.53,12,-0.103439153,4
2018-07,2018,Onslow,196200,1433,79,456,48,332,1755,261452,2250,253.2,4.53,91,-0.009040861,58
2018-07,2018,Orange,433352,440,60,172,16,136,2527,551005,604,153.6,4.53,117,0.008029774,126
2018-07,2018,Pamlico,281750,177,114,20,0,16,1888,319164,216,185.8,4.53,16,0.013489209,10
2018-07,2018,Pasquotank,199900,288,71,64,8,60,2148,217276,329,383.6,4.53,51,0,21
2018-07,2018,Pender,298250,406,63,128,40,116,2333,340697,580,159.6,4.53,37,-0.005501834,50
2018-07,2018,Perquimans,279500,175,99,20,0,28,2347,300066,189,107,4.53,9,0,4
2018-07,2018,Person,268250,132,65,44,0,24,2072,334929,159,328.5,4.53,24,-0.055457746,9
2018-07,2018,Pitt,203450,565,72,200,8,132,2095,251554,977,417.2,4.53,133,-0.017149758,100
2018-07,2018,Polk,397000,298,91,56,0,76,2240,617289,360,47.8,4.53,25,-0.005012531,40
2018-07,2018,Randolph,191250,414,93,132,0,88,1800,278911,505,210.5,4.53,126,0.006578947,90
2018-07,2018,Richmond,149900,144,83,32,0,32,1935,236872,160,479.4,4.53,32,-0.062539087,15
2018-07,2018,Robeson,122600,318,90,52,4,52,1750,153905,408,684.9,4.53,85,-0.049612403,47
2018-07,2018,Rockingham,150000,420,93,76,0,100,1659,253242,475,251.4,4.53,67,-0.056603774,73
2018-07,2018,Rowan,226250,389,76,136,16,156,2110,300102,587,308.2,4.53,107,0.13125,119
2018-07,2018,Rutherford,289900,563,94,100,4,108,2032,435797,626,234.4,4.53,47,0.035727045,25
2018-07,2018,Sampson,159000,125,82,28,0,24,1846,242726,154,300,4.53,60,-0.003134796,22
2018-07,2018,Scotland,132200,178,104,24,0,32,2059,162474,184,805.1,4.53,40,-0.055039314,13
2018-07,2018,Stanly,294700,308,80,92,8,108,2012,401620,419,296.5,4.53,38,0.052876027,22
2018-07,2018,Stokes,229500,136,87,40,0,24,2063,317711,160,158.6,4.53,44,-0.012903226,16
2018-07,2018,Surry,184950,251,102,60,0,40,1898,239558,293,89,4.53,45,-0.041014207,13
2018-07,2018,Swain,299000,181,96,28,0,28,1572,351115,203,232.1,4.53,14,0.087272727,1
2018-07,2018,Transylvania,429000,464,117,72,8,96,2250,607266,561,141.7,4.53,17,-0.013793103,17
2018-07,2018,Tyrrell,169500,14,126,0,0,0,1986,175254,18,139.2,4.53,6,-0.103174603,0
2018-07,2018,Union,419750,955,55,444,76,580,3234,522091,1352,211.3,4.53,96,-0.012352941,130
2018-07,2018,Vance,191200,81,93,20,0,20,1830,210762,96,715.7,4.53,46,0.125367863,15
2018-07,2018,Wake,409900,3864,63,1900,392,1280,2779,495949,5378,244.1,4.53,548,0.012098765,1627
2018-07,2018,Warren,159950,64,90,12,0,4,1894,323544,74,109.7,4.53,31,-0.0003125,1
2018-07,2018,Washington,119000,50,122,4,0,4,1811,155985,54,,4.53,9,0.101851852,9
2018-07,2018,Watauga,271500,1800,124,228,8,292,2096,438462,2032,62.2,4.53,40,-0.245833333,44
2018-07,2018,Wayne,169450,463,73,124,4,80,1859,187641,479,219.9,4.53,86,0.014670659,36
2018-07,2018,Wilkes,254400,322,90,56,4,44,2160,360527,369,243.6,4.53,53,-0.053923392,34
2018-07,2018,Wilson,119990,247,79,76,4,28,1545,164879,376,385.3,4.53,87,0,70
2018-07,2018,Yadkin,179900,105,112,28,0,12,1819,261780,123,365.3,4.53,16,0,4
2018-07,2018,Yancey,325000,327,119,52,0,40,2000,441956,354,72.3,4.53,28,0.086956522,4
2018-06,2018,Alamance,237000,815,58,316,28,212,2038,278727,972,419.9,4.57,94,-0.01208837,54
2018-06,2018,Alexander,213500,83,81,28,0,24,1902,272598,106,221.9,4.57,49,0.008502598,25
2018-06,2018,Alleghany,249500,236,110,32,0,28,1994,309825,257,114.8,4.57,11,0.018367347,0
2018-06,2018,Anson,139000,63,104,8,0,8,1680,188538,76,568.4,4.57,15,0.014968967,3
2018-06,2018,Ashe,269900,340,95,100,4,84,1831,352506,409,,4.57,7,0.003532255,5
2018-06,2018,Avery,239000,297,107,52,0,28,1846,435792,326,,4.57,40,-0.043617447,9
2018-06,2018,Beaufort,249900,338,109,60,12,92,2016,279127,428,221.2,4.57,25,-0.019615536,18
2018-06,2018,Bertie,105900,50,193,8,0,8,1984,167949,57,162.5,4.57,15,0.064856712,10
2018-06,2018,Bladen,158900,120,96,16,0,20,1650,188595,138,,4.57,47,0.02516129,9
2018-06,2018,Brunswick,339000,2001,94,460,64,488,2001,427305,2915,159.5,4.57,49,0.043076923,70
2018-06,2018,Buncombe,435000,1281,70,436,44,620,2130,614833,1804,297.5,4.57,211,0.012923507,211
2018-06,2018,Burke,269900,330,67,140,0,64,2349,371055,376,166.5,4.57,115,-0.018188432,118
2018-06,2018,Cabarrus,309900,583,48,392,80,336,2472,348080,956,127.1,4.57,165,0.003091165,120
2018-06,2018,Caldwell,198900,227,101,80,4,48,1903,287260,276,180.1,4.57,105,-0.029282577,85
2018-06,2018,Camden,279900,119,54,32,0,40,2010,289137,141,29.1,4.57,22,0,9
2018-06,2018,Carteret,324500,1054,106,200,28,340,1836,408529,1417,172.3,4.57,37,-0.001384828,44
2018-06,2018,Caswell,200000,67,89,16,0,8,1771,322753,74,,4.57,47,-0.2,37
2018-06,2018,Catawba,269900,577,77,220,4,176,2217,368162,795,244.8,4.57,99,-0.02721211,65
2018-06,2018,Chatham,535000,399,75,144,8,84,3300,623968,505,219.1,4.57,110,0.004742007,90
2018-06,2018,Cherokee,224800,586,72,148,4,72,1689,275375,589,272.1,4.57,26,0.019963702,2
2018-06,2018,Chowan,229000,158,114,24,0,16,1900,280848,170,463.4,4.57,8,0,4
2018-06,2018,Clay,299900,461,120,52,4,92,1910,399272,470,165.4,4.57,14,-0.000166694,5
2018-06,2018,Cleveland,177000,349,58,108,4,80,1915,234582,425,201.4,4.57,66,-0.048131218,38
2018-06,2018,Columbus,157000,153,131,28,0,20,1783,216388,197,377,4.57,36,0.060810811,5
2018-06,2018,Craven,192500,622,72,204,4,144,1850,245321,924,277.2,4.57,66,0.028037383,63
2018-06,2018,Cumberland,159900,1871,73,552,40,424,1850,187801,2683,724,4.57,177,0.009151152,83
2018-06,2018,Currituck,369900,648,86,144,12,104,2402,559112,751,168.8,4.57,12,-0.006846557,3
2018-06,2018,Dare,440000,1026,107,160,8,132,2142,568156,1234,147.1,4.57,12,-0.032860754,22
2018-06,2018,Davidson,184900,549,72,168,12,148,1800,242023,679,197,4.57,195,0.030083565,126
2018-06,2018,Davie,289000,246,96,60,8,40,2341,380300,289,227.7,4.57,32,0.006968641,9
2018-06,2018,Duplin,157500,130,112,36,0,28,1888,207908,166,151.6,4.57,31,0.006389776,9
2018-06,2018,Durham,347000,532,39,420,56,188,2153,437247,928,748.5,4.57,221,0.00318011,412
2018-06,2018,Edgecombe,85000,141,110,24,0,28,1559,133304,176,,4.57,63,0.042944785,83
2018-06,2018,Forsyth,261990,1297,57,680,32,392,2383,351248,1740,660.2,4.57,354,-0.001904834,479
2018-06,2018,Franklin,288000,288,61,104,20,108,2262,301049,360,191.6,4.57,69,-0.005868139,58
2018-06,2018,Gaston,249000,561,50,288,80,248,2226,302218,963,400.1,4.57,112,-0.000802568,99
2018-06,2018,Gates,168000,45,71,12,0,12,1998,188433,51,,4.57,5,0,2
2018-06,2018,Graham,279000,89,124,20,0,8,1445,356666,93,376,4.57,3,-0.069689897,1
2018-06,2018,Granville,228000,79,40,40,0,16,2223,291501,121,252.6,4.57,54,-0.035940803,63
2018-06,2018,Greene,109900,22,81,8,0,0,1612,195424,31,243.5,4.57,43,0.115736041,23
2018-06,2018,Guilford,282000,1772,59,744,56,492,2496,353552,2270,512.8,4.57,405,0.00284495,788
2018-06,2018,Halifax,160000,226,135,32,0,36,1823,248156,288,404.7,4.57,36,-0.058823529,20
2018-06,2018,Harnett,210000,703,73,224,24,140,2179,220396,1000,269.3,4.57,112,0.000476417,108
2018-06,2018,Haywood,317000,498,88,140,12,176,2025,398374,646,326.8,4.57,50,0.189493433,26
2018-06,2018,Henderson,376900,646,67,224,24,252,2345,504153,916,110.7,4.57,100,0.061839696,104
2018-06,2018,Hertford,142000,81,208,12,0,8,1994,171991,86,386.1,4.57,10,-0.052701801,3
2018-06,2018,Hoke,179900,253,65,100,8,56,1950,189906,401,86.1,4.57,62,0.000834492,24
2018-06,2018,Hyde,350000,63,221,4,0,4,1540,328558,71,,4.57,3,-0.019607843,0
2018-06,2018,Iredell,359000,945,59,352,52,512,2819,490768,1300,275.8,4.57,148,-0.026440678,104
2018-06,2018,Jackson,399000,908,121,160,8,120,2250,669680,999,181.9,4.57,28,0.027027027,13
2018-06,2018,Johnston,259700,758,55,308,40,220,2375,275297,1043,202.3,4.57,143,-0.008589425,248
2018-06,2018,Jones,172500,24,156,4,0,8,1660,136321,35,,4.57,38,0,18
2018-06,2018,Lee,228000,356,64,156,0,96,2300,243662,532,,4.57,51,-0.019143902,22
2018-06,2018,Lenoir,119900,173,149,40,0,24,1854,143343,225,490.9,4.57,31,0,13
2018-06,2018,Lincoln,349950,414,57,132,28,156,2567,475492,577,144,4.57,68,-0.029394144,27
2018-06,2018,Macon,399000,790,101,124,4,80,2300,622919,901,120.8,4.57,38,-0.002250563,14
2018-06,2018,Madison,349000,185,123,28,0,44,2122,449521,218,82.1,4.57,19,0.073846154,6
2018-06,2018,Martin,89900,90,157,8,0,12,1616,128071,105,500.1,4.57,27,-0.000555864,23
2018-06,2018,Mcdowell,299000,269,65,52,4,60,1928,409482,295,,4.57,,0.114673427,
2018-06,2018,Mecklenburg,399900,3122,43,2060,452,1920,2652,559078,5271,614.2,4.57,569,0.008575032,905
2018-06,2018,Mitchell,199500,250,127,44,4,52,1680,253319,268,,4.57,39,0.055555556,12
2018-06,2018,Montgomery,239500,39,108,8,0,8,2123,245608,44,203.6,4.57,20,0.030329103,10
2018-06,2018,Moore,300000,1033,73,236,48,200,2500,386780,1372,167,4.57,71,-0.012995558,61
2018-06,2018,Nash,148490,437,71,112,4,84,1731,186547,598,,4.57,57,0.00534868,64
2018-06,2018,New hanover,339900,1528,70,616,112,796,2155,511119,2508,,4.57,,0,
2018-06,2018,Northampton,189000,66,115,12,0,12,1925,271359,83,,4.57,12,0.076923077,4
2018-06,2018,Onslow,197990,1433,75,488,88,404,1764,261198,2318,253.2,4.57,91,-0.00256927,58
2018-06,2018,Orange,429900,423,59,180,12,128,2499,556807,604,153.6,4.57,117,-0.000813481,126
2018-06,2018,Pamlico,278000,184,112,24,0,20,1878,316774,220,185.8,4.57,16,0.010909091,10
2018-06,2018,Pasquotank,199900,254,72,68,8,68,2145,218271,313,383.6,4.57,51,0.001001502,21
2018-06,2018,Pender,299900,351,67,136,16,104,2312,336153,555,159.6,4.57,37,-0.000266684,50
2018-06,2018,Perquimans,279500,171,95,32,0,12,2369,302713,181,107,4.57,9,-0.058922559,4
2018-06,2018,Person,284000,120,71,40,0,16,1963,347139,143,328.5,4.57,24,-0.126019388,9
2018-06,2018,Pitt,207000,587,62,224,12,160,2150,250987,1048,417.2,4.57,133,0.017449005,100
2018-06,2018,Polk,399000,293,85,72,0,68,2317,602663,351,47.8,4.57,25,0.010126582,40
2018-06,2018,Randolph,190000,384,86,120,4,68,1792,281492,466,210.5,4.57,126,0.000263227,90
2018-06,2018,Richmond,159900,139,87,40,0,32,1908,239678,156,479.4,4.57,32,-0.027667984,15
2018-06,2018,Robeson,129000,327,89,68,0,48,1845,155351,417,684.9,4.57,85,-0.006928406,47
2018-06,2018,Rockingham,159000,419,94,88,0,96,1711,247823,472,251.4,4.57,67,0,73
2018-06,2018,Rowan,200000,380,70,144,24,152,1984,286676,578,308.2,4.57,107,0.034126163,119
2018-06,2018,Rutherford,279900,523,90,104,4,116,2020,429859,604,234.4,4.57,47,0.079652845,25
2018-06,2018,Sampson,159500,121,98,28,0,36,1893,221762,145,300,4.57,60,0.016247212,22
2018-06,2018,Scotland,139900,180,108,40,0,24,2088,166897,185,805.1,4.57,40,-0.066711141,13
2018-06,2018,Stanly,279900,299,77,96,8,88,2006,382761,412,296.5,4.57,38,-0.061997319,22
2018-06,2018,Stokes,232500,121,89,28,0,40,1930,320987,154,158.6,4.57,44,0.002371201,16
2018-06,2018,Surry,192860,242,91,56,0,48,1900,263396,285,89,4.57,45,-0.109191686,13
2018-06,2018,Swain,275000,173,108,24,0,28,1674,338438,193,232.1,4.57,14,0.051826353,1
2018-06,2018,Transylvania,435000,448,130,80,4,84,2250,613708,529,141.7,4.57,17,0.043165468,17
2018-06,2018,Tyrrell,189000,14,125,4,0,0,2078,179071,18,139.2,4.57,6,-0.052631579,0
2018-06,2018,Union,425000,904,51,476,68,580,3228,532221,1340,211.3,4.57,96,-0.043331458,130
2018-06,2018,Vance,169900,83,75,24,0,12,1772,198784,104,715.7,4.57,46,0.002419022,15
2018-06,2018,Wake,405000,3936,56,2008,264,1476,2781,491234,5726,244.1,4.57,548,-0.004578937,1627
2018-06,2018,Warren,160000,57,81,8,0,8,1899,282416,66,109.7,4.57,31,-0.030009094,1
2018-06,2018,Washington,108000,50,109,4,0,12,1507,150065,53,,4.57,9,-0.018181818,9
2018-06,2018,Watauga,360000,1203,101,244,4,232,2120,539222,1396,62.2,4.57,40,0.02886539,44
2018-06,2018,Wayne,167000,441,67,140,4,80,1834,185775,456,219.9,4.57,86,0.006327207,36
2018-06,2018,Wilkes,268900,285,79,88,0,60,2175,393477,339,243.6,4.57,53,0.076030412,34
2018-06,2018,Wilson,119990,252,84,72,4,56,1534,159595,385,385.3,4.57,87,-0.024431887,70
2018-06,2018,Yadkin,179900,101,101,20,0,12,1834,262167,117,365.3,4.57,16,-0.046887417,4
2018-06,2018,Yancey,299000,313,136,48,4,64,1981,437645,342,72.3,4.57,28,0.097449073,4
2018-05,2018,Alamance,239900,809,64,408,48,200,2069,273460,956,419.9,4.59,94,0.050138764,54
2018-05,2018,Alexander,211700,82,77,24,0,24,1892,284037,98,221.9,4.59,49,0.0585,25
2018-05,2018,Alleghany,245000,222,151,44,0,36,1974,295438,239,114.8,4.59,11,0.021258858,0
2018-05,2018,Anson,136950,58,129,12,0,8,1619,195622,72,568.4,4.59,15,-0.02108649,3
2018-05,2018,Ashe,268950,296,124,84,0,64,1830,346965,374,,4.59,7,0.015097188,5
2018-05,2018,Avery,249900,263,163,60,4,44,1931,458870,289,,4.59,40,-0.0004,9
2018-05,2018,Beaufort,254900,349,115,60,4,72,2052,270523,438,221.2,4.59,25,0.02082499,18
2018-05,2018,Bertie,99450,47,216,4,0,8,1809,157284,53,162.5,4.59,15,0.047945205,10
2018-05,2018,Bladen,155000,119,88,20,0,20,1577,182478,134,,4.59,47,-0.045860265,9
2018-05,2018,Brunswick,325000,2060,88,520,52,480,1998,417142,2969,159.5,4.59,49,0.016578042,70
2018-05,2018,Buncombe,429450,1254,77,552,48,548,2132,592226,1748,297.5,4.59,211,0,211
2018-05,2018,Burke,274900,321,87,96,0,44,2505,379477,368,166.5,4.59,115,0.0996,118
2018-05,2018,Cabarrus,308945,568,46,396,124,284,2445,347403,914,127.1,4.59,165,0.020479281,120
2018-05,2018,Caldwell,204900,225,96,64,0,44,1894,288833,279,180.1,4.59,105,0.051308363,85
2018-05,2018,Camden,279900,105,52,36,0,12,2100,293828,134,29.1,4.59,22,-0.003559986,9
2018-05,2018,Carteret,324950,1070,98,276,20,328,1827,407217,1426,172.3,4.59,37,0.018652038,44
2018-05,2018,Caswell,250000,68,80,16,0,8,1794,315463,72,,4.59,47,0,37
2018-05,2018,Catawba,277450,557,77,220,4,140,2299,366495,756,244.8,4.59,99,0.010746812,65
2018-05,2018,Chatham,532475,400,71,140,12,92,3306,619356,521,219.1,4.59,110,0.009526969,90
2018-05,2018,Cherokee,220400,582,80,160,0,96,1691,262234,584,272.1,4.59,26,0.015668203,2
2018-05,2018,Chowan,229000,145,130,24,0,32,1970,285990,163,463.4,4.59,8,0.043517886,4
2018-05,2018,Clay,299950,448,128,76,0,56,1917,411353,455,165.4,4.59,14,0.003177258,5
2018-05,2018,Cleveland,185950,336,61,148,12,76,2022,236750,411,201.4,4.59,66,-0.00773746,38
2018-05,2018,Columbus,148000,157,115,20,0,32,1783,212327,214,377,4.59,36,0.057898499,5
2018-05,2018,Craven,187250,620,68,236,4,148,1878,239983,919,277.2,4.59,66,-0.012915129,63
2018-05,2018,Cumberland,158450,1876,72,640,44,420,1750,185052,2744,724,4.59,177,-0.005023548,83
