,date,County,county_fips,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count
142818,8/1/2018,lee,37105,236250,358,64,132,0,80,2306,250877,509
142856,8/1/2018,orange,37135,428903,429,61,116,4,128,2460,540793,555
142891,8/1/2018,graham,37075,276950,95,120,8,0,12,1592,370435,101
142898,8/1/2018,johnston,37101,265000,798,67,308,40,232,2349,275316,1060
142903,8/1/2018,brunswick,37019,339700,1937,101,500,76,464,2001,428188,2788
142930,8/1/2018,burke,37023,259450,327,77,100,0,60,2334,370697,376
143024,8/1/2018,alamance,37001,238900,809,66,356,32,244,2062,270819,940
143027,8/1/2018,sampson,37163,159450,121,98,16,4,28,1948,276140,154
143139,8/1/2018,alleghany,37005,143950,436,148,48,0,40,1966,197898,464
143151,8/1/2018,northampton,37131,104950,54,117,8,0,8,1863,224675,74
143232,8/1/2018,chatham,37037,544400,405,89,92,8,96,3309,615924,487
143237,8/1/2018,greene,37079,98750,29,70,8,0,0,1523,178109,31
143250,8/1/2018,guilford,37081,277450,1606,67,740,20,536,2470,337571,2121
143267,8/1/2018,chowan,37041,227000,153,122,20,0,24,1864,277936,169
143271,8/1/2018,wilkes,37193,237500,326,100,92,0,44,2268,330626,372
143283,8/1/2018,wake,37183,407874,3941,64,1836,252,1452,2776,493649,5328
143312,8/1/2018,caldwell,37027,179498,293,113,76,4,68,1888,267378,356
143329,8/1/2018,mitchell,37121,215000,253,139,36,0,44,1831,248780,275
143341,8/1/2018,avery,37011,199850,405,135,40,0,76,1930,331264,450
143355,8/1/2018,bertie,37015,107750,48,137,8,0,4,1909,180711,51
143384,8/1/2018,clay,37043,299000,434,143,44,0,64,2208,391231,444
143385,8/1/2018,polk,37149,391000,340,96,76,0,76,2149,597211,391
143408,8/1/2018,iredell,37097,350000,959,69,340,48,464,2806,486703,1303
143449,8/1/2018,pamlico,37137,299500,168,138,12,0,8,1917,337269,207
143502,8/1/2018,madison,37115,346500,181,124,24,0,36,2083,432385,216
143512,8/1/2018,randolph,37151,168450,287,58,132,4,100,1800,224389,386
143536,8/1/2018,columbus,37047,159000,178,111,24,0,36,1788,204987,215
